clock,bono_net.if.in[ens160],bono_net.if.out[ens160],"bono_proc.num[,,run]",bono_proc.num[],bono_system.cpu.intr,"bono_system.cpu.load[percpu,avg1]","bono_system.cpu.load[percpu,avg15]","bono_system.cpu.load[percpu,avg5]",bono_system.cpu.switches,"bono_system.cpu.util[,idle]","bono_system.cpu.util[,interrupt]","bono_system.cpu.util[,iowait]","bono_system.cpu.util[,nice]","bono_system.cpu.util[,softirq]","bono_system.cpu.util[,steal]","bono_system.cpu.util[,system]","bono_system.cpu.util[,user]","bono_system.swap.size[,free]","bono_system.swap.size[,pfree]","bono_system.swap.size[,total]","bono_vfs.fs.inode[/,pfree]","bono_vfs.fs.inode[/boot,pfree]","bono_vfs.fs.inode[/var/lib/docker/aufs,pfree]","bono_vfs.fs.inode[/var/lib/kubelet,pfree]","bono_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/,pfree]","bono_vfs.fs.size[/,total]","bono_vfs.fs.size[/,used]","bono_vfs.fs.size[/boot,free]","bono_vfs.fs.size[/boot,pfree]","bono_vfs.fs.size[/boot,total]","bono_vfs.fs.size[/boot,used]","bono_vfs.fs.size[/var/lib/docker/aufs,pfree]","bono_vfs.fs.size[/var/lib/docker/aufs,total]","bono_vfs.fs.size[/var/lib/docker/aufs,used]","bono_vfs.fs.size[/var/lib/kubelet,free]","bono_vfs.fs.size[/var/lib/kubelet,pfree]","bono_vfs.fs.size[/var/lib/kubelet,total]","bono_vfs.fs.size[/var/lib/kubelet,used]","bono_vfs.fs.size[/var/lib/rancher/volumes,free]","bono_vfs.fs.size[/var/lib/rancher/volumes,pfree]","bono_vfs.fs.size[/var/lib/rancher/volumes,total]","bono_vfs.fs.size[/var/lib/rancher/volumes,used]",bono_vm.memory.size[available],bono_vm.memory.size[total],homestead_net.if.in[ens160],homestead_net.if.out[ens160],"homestead_proc.num[,,run]",homestead_proc.num[],homestead_system.cpu.intr,"homestead_system.cpu.load[percpu,avg1]","homestead_system.cpu.load[percpu,avg15]","homestead_system.cpu.load[percpu,avg5]",homestead_system.cpu.switches,"homestead_system.cpu.util[,idle]","homestead_system.cpu.util[,interrupt]","homestead_system.cpu.util[,iowait]","homestead_system.cpu.util[,nice]","homestead_system.cpu.util[,softirq]","homestead_system.cpu.util[,steal]","homestead_system.cpu.util[,system]","homestead_system.cpu.util[,user]","homestead_system.swap.size[,free]","homestead_system.swap.size[,pfree]","homestead_system.swap.size[,total]","homestead_vfs.fs.inode[/,pfree]","homestead_vfs.fs.inode[/boot,pfree]","homestead_vfs.fs.inode[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.inode[/var/lib/kubelet,pfree]","homestead_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/,pfree]","homestead_vfs.fs.size[/,total]","homestead_vfs.fs.size[/,used]","homestead_vfs.fs.size[/boot,free]","homestead_vfs.fs.size[/boot,pfree]","homestead_vfs.fs.size[/boot,total]","homestead_vfs.fs.size[/boot,used]","homestead_vfs.fs.size[/var/lib/docker/aufs,pfree]","homestead_vfs.fs.size[/var/lib/docker/aufs,total]","homestead_vfs.fs.size[/var/lib/docker/aufs,used]","homestead_vfs.fs.size[/var/lib/kubelet,free]","homestead_vfs.fs.size[/var/lib/kubelet,pfree]","homestead_vfs.fs.size[/var/lib/kubelet,total]","homestead_vfs.fs.size[/var/lib/kubelet,used]","homestead_vfs.fs.size[/var/lib/rancher/volumes,free]","homestead_vfs.fs.size[/var/lib/rancher/volumes,pfree]","homestead_vfs.fs.size[/var/lib/rancher/volumes,total]","homestead_vfs.fs.size[/var/lib/rancher/volumes,used]",homestead_vm.memory.size[available],homestead_vm.memory.size[total],sprout_net.if.in[ens160],sprout_net.if.out[ens160],"sprout_proc.num[,,run]",sprout_proc.num[],sprout_system.cpu.intr,"sprout_system.cpu.load[percpu,avg1]","sprout_system.cpu.load[percpu,avg15]","sprout_system.cpu.load[percpu,avg5]",sprout_system.cpu.switches,"sprout_system.cpu.util[,idle]","sprout_system.cpu.util[,interrupt]","sprout_system.cpu.util[,iowait]","sprout_system.cpu.util[,nice]","sprout_system.cpu.util[,softirq]","sprout_system.cpu.util[,steal]","sprout_system.cpu.util[,system]","sprout_system.cpu.util[,user]","sprout_system.swap.size[,free]","sprout_system.swap.size[,pfree]","sprout_system.swap.size[,total]","sprout_vfs.fs.inode[/,pfree]","sprout_vfs.fs.inode[/boot,pfree]","sprout_vfs.fs.inode[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.inode[/var/lib/kubelet,pfree]","sprout_vfs.fs.inode[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/,pfree]","sprout_vfs.fs.size[/,total]","sprout_vfs.fs.size[/,used]","sprout_vfs.fs.size[/boot,free]","sprout_vfs.fs.size[/boot,pfree]","sprout_vfs.fs.size[/boot,total]","sprout_vfs.fs.size[/boot,used]","sprout_vfs.fs.size[/var/lib/docker/aufs,pfree]","sprout_vfs.fs.size[/var/lib/docker/aufs,total]","sprout_vfs.fs.size[/var/lib/docker/aufs,used]","sprout_vfs.fs.size[/var/lib/kubelet,free]","sprout_vfs.fs.size[/var/lib/kubelet,pfree]","sprout_vfs.fs.size[/var/lib/kubelet,total]","sprout_vfs.fs.size[/var/lib/kubelet,used]","sprout_vfs.fs.size[/var/lib/rancher/volumes,free]","sprout_vfs.fs.size[/var/lib/rancher/volumes,pfree]","sprout_vfs.fs.size[/var/lib/rancher/volumes,total]","sprout_vfs.fs.size[/var/lib/rancher/volumes,used]",sprout_vm.memory.size[available],sprout_vm.memory.size[total],bono_normal,bono_cpu,bono_mem,bono_io,homestead_normal,homestead_cpu,homestead_mem,homestead_io,sprout_normal,sprout_cpu,sprout_mem,sprout_io
1527322907,132696,77128,2,214,871,0.0100,1.6700,0.1200,2451,96.2708,0.0000,0.3694,0.0168,0.1343,0.0000,1.2924,1.9647,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2399,79680208896,7379546112,408983552,87.2071,494512128,59996160,90.2399,79680208896,7379546112,68229455872,90.2398,79680208896,7379554304,68229455872,90.2398,79680208896,7379554304,3361071104,8371621888,1992952,1618416,2,232,1678,1.1900,4.2100,1.4500,3587,87.7537,0.0000,0.5031,0.0168,2.6002,0.0000,2.9012,6.2552,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8420,79680208896,6924279808,408983552,87.2071,494512128,59996160,90.8421,79680208896,6924234752,68684746752,90.8420,79680208896,6924263424,68684746752,90.8420,79680208896,6924263424,7531384832,8371621888,8075984,13574896,2,216,3677,0.8300,9.6800,4.1300,6709,58.5173,0.0000,0.1649,0.0165,9.6886,0.0000,5.7223,25.7708,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9996,79680208896,6805131264,408983552,87.2071,494512128,59996160,90.9996,79680208896,6805131264,68803878912,90.9996,79680208896,6805131264,68803878912,90.9996,79680208896,6805131264,7360827392,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322912,221920,128272,2,214,897,0.0100,1.6700,0.1100,2772,96.2049,0.0000,0.3694,0.0168,0.1679,0.0000,1.2762,1.9476,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2398,79680208896,7379554304,408983552,87.2071,494512128,59996160,90.2398,79680208896,7379562496,68229447680,90.2398,79680208896,7379562496,68229447680,90.2398,79680208896,7379562496,3361079296,8371621888,1920112,1658544,5,232,1585,1.1700,4.2000,1.4400,3880,87.6740,0.0000,0.5204,0.0168,2.6501,0.0000,2.9185,6.2280,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8418,79680208896,6924394496,408983552,87.2071,494512128,59996160,90.8419,79680208896,6924328960,68684644352,90.8419,79680208896,6924365824,68684664832,90.8419,79680208896,6924345344,7531294720,8371621888,8163160,13638640,2,216,3668,0.9200,9.6400,4.0300,6657,58.3374,0.0000,0.1646,0.0165,9.6562,0.0000,5.8262,25.9009,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9996,79680208896,6805147648,408983552,87.2071,494512128,59996160,90.9995,79680208896,6805155840,68803862528,90.9996,79680208896,6805147648,68803866624,90.9996,79680208896,6805143552,7360909312,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322917,105360,72416,2,214,856,0.0100,1.6600,0.1100,2410,96.2049,0.0000,0.3696,0.0168,0.1511,0.0000,1.2599,1.9822,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2398,79680208896,7379562496,408983552,87.2071,494512128,59996160,90.2398,79680208896,7379570688,68229439488,90.2398,79680208896,7379570688,68229439488,90.2398,79680208896,7379570688,3360894976,8371621888,2003488,1626336,2,232,1623,1.2400,4.1800,1.4500,3360,87.5692,0.0000,0.5372,0.0168,2.6678,0.0000,2.8864,6.3287,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8417,79680208896,6924496896,408983552,87.2071,494512128,59996160,90.8418,79680208896,6924435456,68684537856,90.8417,79680208896,6924472320,68684558336,90.8418,79680208896,6924451840,7530954752,8371621888,8075808,13528136,2,216,3614,0.8500,9.5800,3.9600,6537,58.2623,0.0000,0.1807,0.0164,9.7733,0.0000,5.8138,25.9405,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9995,79680208896,6805164032,408983552,87.2071,494512128,59996160,90.9995,79680208896,6805164032,68803854336,90.9995,79680208896,6805155840,68803854336,90.9995,79680208896,6805155840,7360958464,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322922,218576,87176,4,214,900,0.0100,1.6500,0.1100,2773,96.2876,0.0000,0.3528,0.0000,0.1512,0.0000,1.2431,2.0158,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2398,79680208896,7379570688,408983552,87.2071,494512128,59996160,90.2398,79680208896,7379578880,68229427200,90.2398,79680208896,7379582976,68229431296,90.2398,79680208896,7379578880,3360858112,8371621888,2111456,1849448,2,234,1553,1.1400,4.1600,1.4300,4117,87.5231,0.0000,0.5366,0.0168,2.7326,0.0000,2.8998,6.4051,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8415,79680208896,6924615680,408983552,87.2071,494512128,59996160,90.8417,79680208896,6924537856,68684419072,90.8416,79680208896,6924591104,68684439552,90.8416,79680208896,6924570624,7530725376,8371621888,8326424,13691000,2,216,3761,0.7800,9.5300,3.9000,6788,57.9343,0.0000,0.1637,0.0164,9.7661,0.0000,5.8322,25.9496,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9995,79680208896,6805176320,408983552,87.2071,494512128,59996160,90.9995,79680208896,6805176320,68803833856,90.9995,79680208896,6805176320,68803846144,90.9995,79680208896,6805164032,7361388544,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322927,106624,580224,2,214,825,0.0100,1.6400,0.1100,2390,96.3025,0.0000,0.3193,0.0000,0.1344,0.0000,1.2771,1.9661,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2398,79680208896,7379591168,408983552,87.2071,494512128,59996160,90.2398,79680208896,7379599360,68229410816,90.2398,79680208896,7379599360,68229410816,90.2398,79680208896,7379599360,3360997376,8371621888,2828880,3071536,2,232,1890,1.2100,4.1500,1.4400,4026,87.4057,0.0000,0.5540,0.0168,2.8562,0.0000,2.8523,6.4462,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8414,79680208896,6924759040,408983552,87.2071,494512128,59996160,90.8415,79680208896,6924660736,68684271616,90.8414,79680208896,6924738560,68684300288,90.8414,79680208896,6924709888,7530586112,8371621888,8311384,13413848,4,216,4048,0.7200,9.4800,3.8300,6543,58.0761,0.0000,0.1633,0.0163,9.7975,0.0000,5.9506,26.1430,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9995,79680208896,6805192704,408983552,87.2071,494512128,59996160,90.9995,79680208896,6805192704,68803821568,90.9995,79680208896,6805188608,68803825664,90.9995,79680208896,6805184512,7361409024,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322932,219168,81184,2,214,880,0.0100,1.6300,0.1100,2439,96.2876,0.0000,0.3865,0.0168,0.1512,0.0000,1.2601,1.9156,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2398,79680208896,7379599360,408983552,87.2071,494512128,59996160,90.2398,79680208896,7379611648,68229398528,90.2398,79680208896,7379611648,68229398528,90.2398,79680208896,7379611648,3360808960,8371621888,2738856,2645688,3,232,2278,1.3500,4.1400,1.4600,4747,87.2523,0.0000,0.5210,0.0168,2.9244,0.0000,2.9565,6.4538,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8412,79680208896,6924890112,408983552,87.2071,494512128,59996160,90.8413,79680208896,6924820480,68684136448,90.8412,79680208896,6924873728,68684173312,90.8413,79680208896,6924836864,7530287104,8371621888,7036848,10364064,2,216,4074,0.6600,9.4300,3.8200,6188,58.4149,0.0000,0.1631,0.0163,9.8369,0.0000,5.8085,26.0763,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9995,79680208896,6805209088,408983552,87.2071,494512128,59996160,90.9995,79680208896,6805221376,68803805184,90.9995,79680208896,6805204992,68803805184,90.9995,79680208896,6805204992,7362158592,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322937,107464,73808,2,214,854,0.0000,1.6200,0.1000,2240,96.2223,0.0000,0.4030,0.0168,0.1679,0.0000,1.2765,1.8472,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2398,79680208896,7379611648,408983552,87.2071,494512128,59996160,90.2398,79680208896,7379619840,68229390336,90.2398,79680208896,7379619840,68229390336,90.2398,79680208896,7379619840,3360763904,8371621888,2967424,2869168,2,232,2540,1.2400,4.1200,1.4400,4281,86.9324,0.0000,0.4707,0.0168,3.0573,0.0000,3.0262,6.7238,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8410,79680208896,6925037568,408983552,87.2071,494512128,59996160,90.8411,79680208896,6924976128,68683988992,90.8410,79680208896,6925021184,68684017664,90.8410,79680208896,6924992512,7530377216,8371621888,5717728,6526888,2,216,3200,0.8500,9.4000,3.7500,5305,59.2870,0.0000,0.2116,0.0163,9.8176,0.0000,5.5375,25.8301,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9994,79680208896,6805237760,408983552,87.2071,494512128,59996160,90.9994,79680208896,6805245952,68803772416,90.9994,79680208896,6805237760,68803772416,90.9994,79680208896,6805237760,7361826816,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322942,214168,111104,2,214,852,0.0000,1.6100,0.1200,2732,96.2416,0.0000,0.3862,0.0168,0.1678,0.0000,1.3096,1.7968,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2398,79680208896,7379619840,408983552,87.2071,494512128,59996160,90.2398,79680208896,7379628032,68229369856,90.2397,79680208896,7379640320,68229378048,90.2397,79680208896,7379632128,3360772096,8371621888,1968424,1765600,2,232,1753,1.3000,4.1100,1.4500,3814,86.6879,0.0000,0.4362,0.0168,3.1407,0.0000,2.9209,6.7617,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8409,79680208896,6925139968,408983552,87.2071,494512128,59996160,90.8409,79680208896,6925078528,68683886592,90.8409,79680208896,6925123584,68683907072,90.8409,79680208896,6925103104,7530221568,8371621888,3204000,3972344,3,216,2536,0.7800,9.3400,3.6900,4658,60.7980,0.0000,0.2118,0.0000,9.5440,0.0000,5.3249,24.9796,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9994,79680208896,6805258240,408983552,87.2071,494512128,59996160,90.9994,79680208896,6805258240,68803751936,90.9994,79680208896,6805258240,68803760128,90.9994,79680208896,6805250048,7360045056,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322947,119824,74800,2,214,839,0.0800,1.6100,0.1200,2186,96.1422,0.0000,0.4028,0.0168,0.1846,0.0000,1.3257,1.8459,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2397,79680208896,7379640320,408983552,87.2071,494512128,59996160,90.2397,79680208896,7379648512,68229361664,90.2397,79680208896,7379648512,68229361664,90.2397,79680208896,7379648512,3360915456,8371621888,1978280,1619776,2,232,1625,1.4400,4.1000,1.4700,3534,86.8470,0.0000,0.5039,0.0000,3.1591,0.0000,2.8552,6.7686,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8407,79680208896,6925258752,408983552,87.2071,494512128,59996160,90.8408,79680208896,6925189120,68683780096,90.8407,79680208896,6925230080,68683800576,90.8408,79680208896,6925209600,7530196992,8371621888,2847240,3568904,4,216,2555,0.7200,9.2900,3.6300,4014,62.2193,0.0000,0.2279,0.0000,9.1990,0.0000,5.1123,23.9909,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9994,79680208896,6805266432,408983552,87.2071,494512128,59996160,90.9994,79680208896,6805266432,68803751936,90.9994,79680208896,6805258240,68803751936,90.9994,79680208896,6805258240,7362101248,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322952,202776,84040,2,214,925,0.0700,1.6000,0.1100,2685,96.1745,0.0000,0.5032,0.0168,0.1846,0.0000,1.3087,1.8115,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2397,79680208896,7379648512,408983552,87.2071,494512128,59996160,90.2397,79680208896,7379648512,68229361664,90.2397,79680208896,7379648512,68229361664,90.2397,79680208896,7379648512,3360796672,8371621888,1919560,1612672,4,232,1591,1.4900,4.0900,1.4800,3829,86.5737,0.0000,0.5039,0.0000,3.1874,0.0000,2.9565,6.8201,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8406,79680208896,6925344768,408983552,87.2071,494512128,59996160,90.8406,79680208896,6925295616,68683694080,90.8406,79680208896,6925316096,68683694080,90.8406,79680208896,6925316096,7530029056,8371621888,2894008,3596728,2,216,2496,0.6600,9.2400,3.6300,4483,63.5461,0.0000,0.2605,0.0000,8.8585,0.0000,4.9308,22.9604,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9994,79680208896,6805274624,408983552,87.2071,494512128,59996160,90.9994,79680208896,6805274624,68803735552,90.9994,79680208896,6805274624,68803735552,90.9994,79680208896,6805274624,7362031616,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322957,102008,116368,3,214,826,0.0700,1.5900,0.1100,2490,96.2217,0.0000,0.4868,0.0168,0.1846,0.0000,1.2926,1.7626,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2397,79680208896,7379656704,408983552,87.2071,494512128,59996160,90.2397,79680208896,7379664896,68229345280,90.2397,79680208896,7379664896,68229345280,90.2397,79680208896,7379664896,3360743424,8371621888,1963800,1652960,7,232,1679,1.3700,4.0700,1.4600,3467,86.4285,0.0000,0.6880,0.0000,3.1711,0.0000,2.9866,6.8636,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8404,79680208896,6925447168,408983552,87.2071,494512128,59996160,90.8405,79680208896,6925381632,68683583488,90.8405,79680208896,6925426688,68683603968,90.8405,79680208896,6925406208,7530012672,8371621888,2868680,3612280,2,216,2501,0.6100,9.1900,3.5700,3972,65.2932,0.0000,0.2607,0.0000,8.3415,0.0000,4.8193,22.1082,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9994,79680208896,6805286912,408983552,87.2071,494512128,59996160,90.9994,79680208896,6805286912,68803723264,90.9994,79680208896,6805286912,68803735552,90.9994,79680208896,6805274624,7361904640,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322962,231968,86832,2,214,909,0.0700,1.5800,0.1100,2553,96.1849,0.0000,0.5876,0.0168,0.1847,0.0000,1.3262,1.7293,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2397,79680208896,7379664896,408983552,87.2071,494512128,59996160,90.2397,79680208896,7379673088,68229337088,90.2397,79680208896,7379673088,68229337088,90.2397,79680208896,7379673088,3360706560,8371621888,1930480,1607752,2,232,1565,1.2600,4.0500,1.4300,3817,86.1647,0.0000,0.7210,0.0000,3.2150,0.0000,3.0176,7.0087,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8403,79680208896,6925549568,408983552,87.2071,494512128,59996160,90.8404,79680208896,6925492224,68683481088,90.8403,79680208896,6925529088,68683501568,90.8404,79680208896,6925508608,7529791488,8371621888,2889888,3577592,2,216,2455,0.5600,9.1400,3.4500,4336,67.0406,0.0000,0.2605,0.0000,8.0364,0.0000,4.6231,21.0809,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9994,79680208896,6805295104,408983552,87.2071,494512128,59996160,90.9993,79680208896,6805303296,68803715072,90.9994,79680208896,6805295104,68803715072,90.9994,79680208896,6805295104,7361945600,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322967,87936,72112,2,214,813,0.0600,1.5700,0.1100,2069,96.1862,0.0000,0.5880,0.0168,0.2016,0.0000,1.3275,1.6801,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2397,79680208896,7379673088,408983552,87.2071,494512128,59996160,90.2397,79680208896,7379685376,68229316608,90.2397,79680208896,7379693568,68229324800,90.2397,79680208896,7379685376,3360837632,8371621888,1990816,1612688,2,232,1610,1.1600,4.0200,1.4100,3415,85.9438,0.0000,0.7033,0.0000,3.2458,0.0000,3.0303,6.9491,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8402,79680208896,6925664256,408983552,87.2071,494512128,59996160,90.8402,79680208896,6925598720,68683366400,90.8402,79680208896,6925643776,68683395072,90.8402,79680208896,6925615104,7529971712,8371621888,2837760,3544320,2,216,2465,0.5100,9.1000,3.4300,4238,68.6016,0.0000,0.3902,0.0000,7.5910,0.0000,4.3761,19.7529,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9993,79680208896,6805303296,408983552,87.2071,494512128,59996160,90.9993,79680208896,6805311488,68803706880,90.9993,79680208896,6805303296,68803706880,90.9993,79680208896,6805303296,7361957888,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322972,232624,121416,2,214,887,0.0600,1.5600,0.1100,2617,96.1041,0.0000,0.5713,0.0168,0.1848,0.0000,1.3443,1.6804,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2397,79680208896,7379693568,408983552,87.2071,494512128,59996160,90.2397,79680208896,7379693568,68229308416,90.2397,79680208896,7379701760,68229308416,90.2397,79680208896,7379701760,3360710656,8371621888,1886000,1631120,2,232,1587,1.0600,4.0000,1.3900,3800,86.0228,0.0000,0.7033,0.0000,3.1480,0.0000,3.0628,6.9491,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8400,79680208896,6925783040,408983552,87.2071,494512128,59996160,90.8401,79680208896,6925709312,68683259904,90.8400,79680208896,6925750272,68683284480,90.8401,79680208896,6925725696,7529750528,8371621888,2874656,3568856,2,215,2478,0.6300,9.0600,3.3900,4231,70.1009,0.0000,0.4068,0.0000,7.2242,0.0000,4.2778,18.6300,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9993,79680208896,6805319680,408983552,87.2071,494512128,59996160,90.9993,79680208896,6805319680,68803698688,90.9993,79680208896,6805311488,68803698688,90.9993,79680208896,6805311488,7362031616,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322977,89864,75016,3,214,860,0.0500,1.5500,0.1000,2194,96.0531,0.0000,0.6550,0.0168,0.2183,0.0000,1.3770,1.6627,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2397,79680208896,7379701760,408983552,87.2071,494512128,59996160,90.2396,79680208896,7379709952,68229300224,90.2396,79680208896,7379709952,68229300224,90.2396,79680208896,7379709952,3360591872,8371621888,1987104,1629520,2,232,1607,0.9800,3.9800,1.3600,3322,86.1330,0.0000,0.7198,0.0000,3.1820,0.0000,3.0988,6.8463,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8399,79680208896,6925885440,408983552,87.2071,494512128,59996160,90.8400,79680208896,6925819904,68683153408,90.8399,79680208896,6925856768,68683169792,90.8399,79680208896,6925840384,7529816064,8371621888,2843160,3581768,2,215,2487,0.6600,9.0100,3.3300,4036,71.6005,0.0000,0.3904,0.0000,6.7198,0.0000,4.2467,17.7293,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9993,79680208896,6805336064,408983552,87.2071,494512128,59996160,90.9993,79680208896,6805344256,68803678208,90.9993,79680208896,6805331968,68803678208,90.9993,79680208896,6805331968,7362068480,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
1527322982,230904,84240,2,214,929,0.0500,1.5500,0.1000,2905,96.0685,0.0000,0.6716,0.0336,0.2015,0.0000,1.3772,1.6454,4294963200,100.0000,4294963200,95.4818,99.7583,95.4818,95.4818,95.4818,90.2396,79680208896,7379709952,408983552,87.2071,494512128,59996160,90.2396,79680208896,7379718144,68229292032,90.2396,79680208896,7379718144,68229292032,90.2396,79680208896,7379718144,3360542720,8371621888,1907256,1605328,3,232,1530,0.9000,3.9600,1.3400,3865,86.2075,0.0000,0.7879,0.0000,3.1234,0.0000,3.0501,6.8231,4294963200,100.0000,4294963200,95.5975,99.7583,95.5975,95.5975,95.5975,90.8397,79680208896,6925996032,408983552,87.2071,494512128,59996160,90.8398,79680208896,6925922304,68683042816,90.8398,79680208896,6925967360,68683059200,90.8398,79680208896,6925950976,7529672704,8371621888,2888728,3559576,2,215,2430,0.6100,8.9600,3.2700,4339,73.2628,0.0000,0.4065,0.0000,6.2022,0.0000,4.0657,16.9268,4294963200,100.0000,4294963200,95.5952,99.7583,95.5952,95.5952,95.5952,90.9993,79680208896,6805344256,408983552,87.2071,494512128,59996160,90.9993,79680208896,6805352448,68803665920,90.9993,79680208896,6805344256,68803665920,90.9993,79680208896,6805344256,7361916928,8371621888,1,0,0,0,1,0,0,0,1,0,0,0
